antibody_id,cdr_pc_1,cdr_pc_2,cdr_pc_3,cdr_pc_4,cdr_pc_5,cdr_pc_6,cdr_pc_7,cdr_pc_8,cdr_pc_9,cdr_pc_10,cdr_pc_11,cdr_pc_12,cdr_pc_13,cdr_pc_14,cdr_pc_15,cdr_pc_16,cdr_pc_17,cdr_pc_18,cdr_pc_19,cdr_pc_20,mi_5_10,mi_5_15,mi_10_15,mi_20_25,mi_20_30,mi_25_30,isotype_confidence,is_IgG,is_IgA,is_IgM,is_IgE,is_IgD,l1_Y_count,vl_hydrophobic_core_count,l3_K_count,l1_L_count,vl_entropy_normalized,vh_aa_diversity,vh_hydrophobic_core_count,vh_charge_separation,vl_turn_formers_count,vl_surface_curvature_std,vl_hydrophobic_density,vl_thermostable_DY_count,vl_surface_curvature_min,vl_surface_curvature_max,vh_helix_breakers_propensity,vl_thermal_motif_ratio,vh_sequence_entropy,vl_max_hydrophobic_patch,vl_hydrophobic_clustering,vh_hydrophobic_risk,vh_motif_risk,vl_surface_curvature_mean,vl_thermostable_YY_count,vl_helix_breakers_count,combined_net_charge,vh_vl_charge_balance,vh_hydrophobic_ratio,vh_entropy_normalized,vh_stabilizing_WGKG_count,vh_thermolabile_GG_count,vl_hydrophobic_surface_area,vl_hydrophobic_ratio,vh_thermostable_WG_count,vl_thermal_stability_range,vl_electrostatic_risk,vl_sheet_breakers_count,vh_high_curvature_regions,vh_entropy_variation,full_charge_clusters_density,vh_turn_formers_propensity,vl_sequence_entropy,vh_sheet_breakers_propensity,vh_cysteine_count,vl_sheet_formers_count,vh_negative_charge_count,vh_thermolabile_NG_count,vl_hydrophobic_risk,vl_patch_risk,vh_thermal_stability_std,vl_thermal_stability_sum,l3_R_count,vh_thermal_stability_range,vl_thermal_stability_std,l3_L_count,full_charge_clusters_count
GDPa1-152,2.0116660441697904,0.1539535569871258,2.292647417762665,-2.498063906254387,0.4112811879312092,1.798934502288445,-0.3953931718981684,0.3592054879140692,0.1693857569010341,-1.0962784697257226,1.6416822250899155,-1.6050944044581579,0.7210168023383848,-2.941389570715226,0.0718302473544893,-2.395135302362608,-0.7024563499998993,-0.8490277677279253,-0.6100936319344995,-0.9948323441659265,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,2.0,47.0,0.0,4.333333333333333,1.0,0.0,3.0,7.0,2.0,2.0,79.91596638655463,8.0,10.0,8.0,77.85046728971963,1.0,12.0,10.0,0.0,-10.800000000000002,2.0,29.0,29.0,17.0,17.0,17.0,-9.9,15.0,15.0,15.0,2.0,32.0,65.0,36.0,55.0,36.1,26.0,4.0,39.0,37.0,37.0,56.0,37.0,39.125,32.0,32.0,36.0,74.0,65.0,103.6,74.0,65.0,111.0,214.6
GDPa1-153,-6.32852133549396,-1.4855724078423889,0.9842733642411609,-2.214154363631184,1.122698048129427,1.24321758662094,1.2322922177185978,1.2408852283777825,0.2771204475223341,-0.24468507325983768,0.18016338163743278,-1.034859203814579,0.7080035213821546,-0.9707678443260574,0.37570236515930305,-1.6260501988068226,1.4700762960671907,-0.4939160306429879,-0.3355828221324607,-1.5592904197998703,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,-1.0,49.0,2.0,4.222222222222222,1.5,0.0,2.0,9.0,0.5,2.0,81.0924369747899,9.0,9.0,8.0,80.89285714285714,2.0,12.0,10.0,2.5,-6.9,-0.5,35.0,35.0,16.0,16.0,16.0,-8.299999999999999,19.0,19.0,19.0,2.0,39.0,70.0,40.0,49.0,33.63333333333333,23.0,1.5,38.0,40.0,40.0,53.0,36.0,39.11111111111112,36.0,30.0,33.0,74.0,70.0,128.8,74.0,70.0,121.1,249.9
GDPa1-154,1.820614401999492,1.2346715477240369,-0.6774282926028244,0.5830633269574106,-0.6135525358558891,0.4335378720936088,0.5329630178480909,-0.9587947850282948,-0.5446945758914628,-0.4681061072416434,-0.38246683750306487,-0.31690043919765726,-0.6985697918343258,0.3114873963859838,0.04497460780275371,-1.0670083219600204,1.553736751381307,0.1385466450591737,0.10461469449054785,-0.14703994608629029,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,3.0,5.125,0.75,2.0,4.0,11.0,2.5,2.5,79.8360655737705,6.0,9.0,7.0,80.56603773584905,0.0,11.0,8.0,0.0,-6.200000000000001,2.5,30.0,30.0,17.0,17.0,17.0,-10.1,17.0,17.0,17.0,2.5,29.0,64.0,44.0,52.0,36.09090909090909,25.0,5.0,41.0,40.0,40.0,52.0,37.0,41.55555555555556,37.0,28.0,36.0,74.0,64.0,96.1,74.0,64.0,126.2,222.3
GDPa1-155,-0.20812925651783248,-0.12939270552018226,-0.6190025454304362,0.7800477095989644,-1.0941967704994877,1.9505217542879807,-0.14907550941186257,-1.3553541340694768,0.9431125340932393,2.484133377413363,1.137397680830839,-1.2099501233907777,-0.18698788044801795,-0.24860800385810553,1.943597262631143,0.9229392750443147,-2.1130768940209252,-0.036864274154953525,0.47398663503292066,-0.19932438278543763,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,47.0,2.0,5.714285714285714,1.3333333333333333,1.0,3.0,9.0,1.0,1.5,79.8360655737705,8.0,9.0,6.0,81.40186915887851,2.0,12.0,10.0,0.5,-7.400000000000001,1.0,34.0,34.0,16.0,16.0,16.0,-6.300000000000001,15.0,15.0,15.0,1.5,30.0,65.0,41.0,51.0,36.96666666666667,31.0,2.5,40.0,41.0,41.0,54.0,34.0,38.125,32.0,31.0,35.0,74.0,65.0,110.0,74.0,65.0,125.3,235.3
GDPa1-156,0.6247127926356237,3.7034037641357895,-2.7513186349930763,-3.1748945082581193,1.4907343450275,1.1254412793330246,-3.1531261554330707,-0.7832729260853765,0.06632748157678331,-0.029537016276071165,-0.7029335479889762,-0.1304631132087811,0.4330978655902879,0.9410358766803878,-0.2882329999188596,2.504213544420679,-2.2151499348792982,0.49315467803623264,0.5974962461560128,-0.48151784290653044,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,48.0,2.0,5.1,3.0,1.0,9.0,10.0,1.0,1.0,77.55905511811024,8.0,9.0,9.0,82.14953271028037,5.0,8.0,7.0,0.0,-7.999999999999998,1.0,34.0,34.0,17.0,17.0,17.0,-7.3,16.0,16.0,16.0,1.0,29.0,65.0,44.0,50.0,42.96428571428572,32.0,2.0,51.0,36.0,36.0,60.0,33.0,38.125,33.0,22.0,43.0,75.0,65.0,107.7,75.0,65.0,113.8,221.5
GDPa1-157,-1.771150628114221,-0.4212026978561459,-1.9908417832823575,2.066456055086867,0.7691152006953235,0.8022360856183118,0.18538825877903323,0.3631026365694495,0.4606807638751411,-1.0721450086920439,-0.5436245884644484,-1.2487572387143668,1.3351589498034593,0.46814399068282436,-0.08775267869804014,-0.4221750009125799,0.5136161058280525,0.8227833433825363,-1.010813455211119,0.9921332807127167,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,0.0,49.0,1.0,7.0,0.6,3.0,3.0,11.0,0.5,3.0,78.37606837606837,8.0,8.0,5.0,80.0,-1.0,12.0,9.0,3.5,-7.9,-0.5,32.0,32.0,18.0,18.0,18.0,-13.3,21.0,21.0,21.0,3.0,30.0,67.0,37.0,51.0,37.0,22.0,2.5,42.0,38.0,38.0,51.0,42.0,31.28125,41.0,30.0,37.0,74.0,67.0,106.0,74.0,67.0,120.1,226.1
GDPa1-158,2.3570657793270224,-2.648946760516069,0.11620264176354186,0.85582092113712,0.07172322928207195,-0.3090668775778108,0.2786133151231245,-0.9354285851233692,0.5531620288918331,0.9765318786373428,1.409256644697707,0.025577814351162763,0.9923887754332699,-0.4008921815065574,0.30673189949181273,0.5230150139051988,-0.4334686475996851,0.12841999499837334,0.9048526546745298,0.8717417997486981,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,0.0,6.666666666666667,1.6666666666666667,2.0,5.0,7.0,0.5,1.0,78.16666666666667,8.0,8.0,5.0,78.97196261682242,3.0,10.0,11.0,0.5,-8.3,-0.5,32.0,32.0,15.0,15.0,15.0,-9.500000000000002,15.0,15.0,15.0,-1.0,30.0,65.0,41.0,53.0,32.70909090909091,26.0,-1.5,40.0,37.0,37.0,55.0,37.0,38.75,34.0,31.0,35.0,76.0,65.0,109.0,76.0,65.0,113.4,222.4
GDPa1-159,2.054202036065413,-0.30033935556854763,-0.6079084600352541,0.5924149152688476,2.0945288211459374,-2.175993949755741,0.31054398825009427,0.21439707572223318,0.9044883375913494,-0.40618863227092056,-0.18582983109637446,0.9293709181432044,0.024322230177492198,0.4653097020181654,-1.230620448050482,-1.038607973778177,-1.659769180012301,0.9762353581243518,0.5143858844885426,0.4620016857030591,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,2.0,49.0,1.0,4.888888888888889,0.6666666666666666,2.0,4.0,7.0,3.5,2.5,79.58677685950414,12.0,9.0,8.0,77.74774774774775,0.0,12.0,8.0,6.0,-8.000000000000002,-3.5,29.0,29.0,18.0,18.0,18.0,-11.500000000000004,15.0,15.0,15.0,2.5,31.0,69.0,40.0,57.0,37.0,28.0,-1.0,44.0,39.0,39.0,54.0,36.0,39.407407407407405,33.0,28.0,39.0,74.0,69.0,99.0,74.0,69.0,122.4,221.4
GDPa1-160,-0.5875749875594892,3.908899870733138,0.3544811897875773,-1.0594252551448764,-0.8031037535015558,0.24537556630623114,-4.439672512731805,1.9713590340220222,-2.0725955287099525,4.774452125810368,-0.9815556784771464,3.110742222082841,3.0189956854567757,0.9251302846914318,4.429722987693425,-2.6413585086831457,1.1716889999180193,1.0956238437660033,0.2934170066150791,4.3341178522460755,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,47.0,2.0,4.333333333333333,1.0,0.0,3.0,7.0,0.5,1.0,80.67796610169492,9.0,11.0,8.0,78.59813084112149,1.0,10.0,9.0,0.5,-6.000000000000002,0.5,31.0,31.0,13.0,13.0,13.0,-9.2,15.0,15.0,15.0,1.0,32.0,65.0,35.0,54.0,30.61111111111111,25.0,1.5,39.0,39.0,39.0,58.0,37.0,37.06060606060606,37.0,35.0,28.0,74.0,65.0,111.7,74.0,65.0,112.2,223.9
GDPa1-161,0.8388012123514288,-0.44477197301288596,-0.42194801177659386,0.00719030407917331,-0.0775130714484879,-1.0175720552386298,-0.3800303932785429,-0.371738595655348,-0.406591301631119,-0.958395144615724,-0.6304514925178022,0.31571308026669564,1.1495028742481668,2.5377850659020624,-0.31051515640621513,-1.3669913805035536,-0.23798365692029652,-0.37970485567826073,0.3989449318164074,-0.7418300087862671,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,2.0,49.0,1.0,4.0,1.0,2.0,3.0,9.0,3.0,0.5,80.92436974789916,7.0,10.0,9.0,79.02654867256638,1.0,10.0,10.0,3.5,-6.7,3.0,31.0,31.0,16.0,16.0,16.0,-8.000000000000002,14.0,14.0,14.0,-0.5,34.0,71.0,39.0,57.0,33.22,29.0,2.5,40.0,39.0,39.0,54.0,38.0,41.15714285714286,33.0,27.0,34.0,74.0,71.0,98.6,74.0,71.0,119.2,217.8
GDPa1-162,-0.5471663647430306,-0.13034641187764123,1.5055570011723636,2.482728476900262,-2.145996225457796,1.5380788525199856,-2.1722061615443553,-1.4295398148355671,0.26532194295576095,0.7716591229876055,2.3264317430808847,-0.5880445705972488,0.43034631646225385,0.3008562176262854,1.0892044594175416,1.686958563175852,-0.7741714485901349,0.3520594763554889,-0.5707839543244516,-0.8546912431726489,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,1.0,47.0,2.0,5.857142857142857,0.3333333333333333,3.0,3.0,9.0,1.0,3.0,80.0,8.0,9.0,6.0,80.92592592592592,-3.0,9.0,12.0,4.0,-8.500000000000002,1.0,33.0,33.0,18.0,18.0,18.0,-7.899999999999999,15.0,15.0,15.0,-3.0,30.0,65.0,37.0,52.0,37.02777777777778,31.0,-2.0,41.0,41.0,41.0,52.0,34.0,38.41666666666666,32.0,29.0,35.0,74.0,65.0,101.3,74.0,65.0,127.3,228.6
GDPa1-163,-2.670841403504345,0.2784417037736834,-2.769925040768082,2.6223788842794318,2.1389163018983677,0.9266576368739718,1.4143212123896771,-0.14604466194029184,1.8502757993836378,-0.23473862337586918,-2.3252062308321984,-0.9825246417503786,0.09039903833602786,-1.0819115429255186,0.45410545015469117,-0.12484456005403649,0.4178707104321714,0.18593703773053688,-0.14424751735811125,0.5047764865028741,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,0.0,49.0,0.0,5.5,0.6666666666666666,4.0,3.0,10.0,2.0,3.5,79.75206611570248,6.0,8.0,7.0,78.9090909090909,-1.0,12.0,8.0,1.5,-8.700000000000003,2.0,32.0,32.0,19.0,19.0,19.0,-12.8,20.0,20.0,20.0,3.5,29.0,67.0,38.0,51.0,35.791666666666664,23.0,5.5,44.0,41.0,41.0,53.0,45.0,30.70833333333333,44.0,30.0,40.0,74.0,67.0,102.4,74.0,67.0,126.9,229.3
GDPa1-164,2.5930343183892965,-0.09916570790286462,0.3906221311439695,0.47648701437788893,0.6531070173408927,-1.1224704637181242,-0.43090399462809803,-0.7306579362349163,1.3863232829828622,-0.14298904855831257,0.24952504583371027,0.35186189738059653,0.034331173538325065,-0.12877420913739548,1.4990030028808112,0.04949846974430338,-0.29169317486518664,0.336506894565949,1.541444189040211,-0.8103719090520698,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,0.0,47.0,1.0,5.625,0.6666666666666666,4.0,4.0,7.0,3.0,0.0,78.0,10.0,7.0,7.0,78.59813084112149,-1.0,9.0,9.0,3.0,-12.4,-3.0,31.0,31.0,23.0,23.0,23.0,-10.1,15.0,15.0,15.0,0.0,30.0,65.0,39.0,54.0,35.22222222222222,25.0,-3.0,45.0,36.0,36.0,50.0,37.0,37.44285714285714,33.0,25.0,40.0,74.0,65.0,107.0,74.0,65.0,115.1,222.1
GDPa1-165,-2.9854188452388493,0.15170213631480498,-1.0723383578753776,0.8908606055239872,2.644224300161159,-2.322478639718846,1.624489751227885,-0.8307858301519048,3.0697816812848058,0.9833596955237002,-1.5101107282328947,0.7857767413816182,-0.3210660951159631,0.8051925670971304,2.312128418266197,1.1684204199996577,0.514199489537385,1.757193724723161,0.1424194564630148,0.7278932314561036,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,-1.0,49.0,1.0,6.142857142857143,0.6666666666666666,4.0,3.0,5.0,3.5,4.0,78.57142857142857,12.0,10.0,6.0,77.45454545454545,-1.0,12.0,8.0,7.5,-8.0,-3.5,33.0,33.0,18.0,18.0,18.0,-7.299999999999999,12.0,12.0,12.0,4.0,36.0,69.0,38.0,57.0,35.4375,20.0,0.5,43.0,38.0,38.0,54.0,40.0,27.75,35.0,29.0,37.0,74.0,69.0,121.8,74.0,69.0,118.8,240.6
GDPa1-166,0.3234881147072381,0.26549241496949916,-0.8373402155784057,-1.3061232444627024,1.1743999047348435,-0.9076320739168059,-1.4635251720365625,1.4048608951240795,1.6398096089804561,1.0722639207810876,0.575164015538963,0.28751516340724864,0.3553576640404271,-0.5680490272865946,0.4464067027827242,-1.5985302754515758,-2.707168621871662,-0.3758566401037839,-0.17398605403872572,-1.5101699755999745,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,47.0,0.0,4.555555555555555,1.5,1.0,4.0,9.0,1.0,4.0,79.13793103448276,10.0,10.0,8.0,82.33644859813083,2.0,12.0,8.0,5.0,-11.0,-1.0,35.0,35.0,18.0,18.0,18.0,-5.400000000000001,15.0,15.0,15.0,4.0,32.0,65.0,37.0,49.0,37.41666666666666,32.0,3.0,41.0,35.0,35.0,53.0,31.0,37.42,29.0,28.0,37.0,74.0,65.0,112.5,74.0,65.0,106.2,218.7
GDPa1-167,-6.766045863910877,-2.6709365265122935,0.4025585597019234,-0.2974279069250156,-0.5416135500678384,-0.04121406366430706,-3.1747175082640244,-1.0432510214312178,0.3829804770467372,-1.0364388926728565,-1.4633404485594286,-0.7880440005861197,-1.3012451869360306,-1.0872407041050698,0.08396517221706663,-1.5642415617310832,-0.271168748057388,0.357166159160313,0.8245738738244579,0.12995753128893034,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,48.0,1.0,5.125,0.6666666666666666,1.0,3.0,8.0,2.0,2.5,78.49557522123894,9.0,11.0,7.0,80.71428571428571,0.0,11.0,8.0,0.5,-9.7,2.0,35.0,35.0,14.0,14.0,14.0,-8.100000000000001,18.0,18.0,18.0,2.5,39.0,70.0,34.0,51.0,36.69318181818182,25.0,4.5,41.0,34.0,34.0,56.0,34.0,37.60606060606061,33.0,31.0,33.0,74.0,70.0,129.1,74.0,70.0,100.4,229.5
GDPa1-168,2.0810200868834743,0.9512433964560915,-3.6922383247160533,-2.521173792274213,0.03170725158138045,0.18212261173147068,-2.252163845289435,0.39081718659925385,-0.0453771654770649,-3.929186262584821,0.34972415104755683,1.7189345061662396,0.7011392283447717,0.45353137643717784,0.7819628344693517,1.9514332422144172,1.0948166463390596,-1.653037671672541,0.08091737985741985,0.5774897970212469,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,0.0,48.0,1.0,3.076923076923077,3.0,0.0,4.0,7.0,2.5,2.0,83.33333333333334,7.0,10.0,12.0,83.30188679245282,3.0,12.0,10.0,0.5,-5.0,2.5,30.0,30.0,13.0,13.0,13.0,-8.400000000000002,18.0,18.0,18.0,2.0,32.0,62.0,39.0,49.0,30.25,23.0,4.5,40.0,42.0,42.0,59.0,37.0,38.22857142857143,32.0,25.0,30.0,75.0,32.0,105.0,75.0,2.0,125.5,230.5
GDPa1-169,0.9864713683630798,-0.22291683668480305,0.626746512133216,1.397093180314563,-0.6759359451254661,-0.13308321944186113,0.7493296029985796,-1.0113941687154007,0.6327762544309119,-0.8803467107229739,-0.28158146056397976,-1.3301879475315777,-1.115996143377039,-0.23272966693313535,1.3564830836177568,0.4686300660900884,0.5048959421632384,1.0883873418270498,-0.4269819051410071,0.9235911802937622,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,47.0,1.0,8.0,0.8,3.0,4.0,9.0,1.0,2.0,81.5,7.0,8.0,5.0,79.34579439252337,0.0,11.0,8.0,1.0,-12.900000000000002,1.0,30.0,30.0,24.0,24.0,24.0,-9.500000000000002,15.0,15.0,15.0,2.0,29.0,65.0,37.0,54.0,36.47727272727273,28.0,3.0,48.0,36.0,36.0,50.0,37.0,39.44642857142857,35.0,25.0,43.0,43.5,65.0,96.9,14.0,65.0,114.8,211.7
GDPa1-170,3.4438789101682117,1.4518671757644943,-0.3571835924987288,-3.380713435648204,4.025567803586109,0.7444719441906842,-0.4314683084984635,-0.09383268070027644,-1.484717247540407,-1.2374436449531085,0.1354168229767253,-0.11218634027641078,-2.6793201174276713,-0.23381266174310053,-0.0925297313210002,1.8035798136386794,0.1397174830376539,0.7476758529292887,0.6563866733470882,0.19758290471013665,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,-1.0,48.0,1.0,5.111111111111111,2.5,1.0,4.0,7.0,2.0,1.5,78.40336134453781,10.0,9.0,8.0,79.7196261682243,4.0,10.0,8.0,3.5,-7.9,-2.0,33.0,33.0,16.0,16.0,16.0,-8.8,15.0,15.0,15.0,1.5,31.0,65.0,39.0,53.0,37.425,26.0,-0.5,46.0,36.0,36.0,58.0,35.0,37.18888888888889,32.0,23.0,37.0,75.0,65.0,113.2,75.0,65.0,123.2,236.4
GDPa1-171,-3.863538128360113,-0.8743256368574366,3.9133452592676674,-0.22033602128929197,3.9499250549863723,0.15687242004310262,3.0157465497965177,-2.2192558987995894,0.08675859342609041,-0.7866241570276057,0.45127821700950704,0.49430304009727577,0.23253315339451908,0.5957627117879315,1.43532501632148,0.4901173894802789,0.0679394022851316,0.5525074890594807,-1.4964781703190293,-0.01025947059600652,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,49.0,2.0,4.111111111111111,1.0,2.0,5.0,9.0,2.5,1.5,80.86206896551724,9.0,12.0,8.0,79.46428571428571,1.0,12.0,10.0,1.0,-7.8,2.5,32.0,32.0,17.0,17.0,17.0,-11.5,19.0,19.0,19.0,1.5,35.0,70.0,38.0,54.0,37.91666666666666,24.0,4.0,37.0,38.0,38.0,51.0,38.0,32.7037037037037,37.0,30.0,34.0,73.0,70.0,114.0,73.0,70.0,112.0,226.0
GDPa1-172,0.5216937967456337,-4.379156164237279,-1.8417583021329575,-0.4704493559085758,-2.712038314189811,0.6501564816008688,0.6861239740158113,1.3808280811327334,-0.6056665138614589,-0.8007727064308021,-0.03633172014802626,-0.12949310768892733,-0.8502400568786789,0.7277740202173878,1.331516540468147,0.20426389180087814,-0.1550162380035592,-1.198013757807004,-0.570970854057489,-0.0335979458908299,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,1.0,49.0,1.0,6.166666666666667,1.75,2.0,3.0,7.0,5.5,2.0,78.78048780487805,6.0,13.0,5.0,78.57142857142858,4.0,13.0,14.0,7.5,-9.9,5.5,33.0,33.0,16.0,16.0,16.0,-6.900000000000001,15.0,15.0,15.0,-2.0,34.0,70.0,41.0,57.0,35.82967032967033,27.0,3.5,37.0,38.0,38.0,56.0,39.0,42.84615384615385,33.0,32.0,32.0,74.0,70.0,119.4,74.0,70.0,119.0,238.4
GDPa1-173,-0.04765670532215427,-0.320503401492593,-2.430470168355005,-0.42488053110798324,-1.4978228992629736,-0.6766422571449017,1.4464753083065798,2.821450979034704,0.4247165249537192,-0.31154255402815406,-0.3461347251794546,0.2532892038642165,-1.9713394026966804,0.9341290324234449,-0.0382728937650334,-0.9202359412456876,0.12089512072122775,-0.7893473311675465,-0.2180804641112199,-0.5732483520980312,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,1.0,2.0,49.0,2.0,3.4166666666666665,2.0,1.0,5.0,8.0,1.0,3.5,81.96581196581195,10.0,9.0,11.0,78.49557522123894,3.0,11.0,7.0,4.5,-5.300000000000001,-1.0,31.0,31.0,15.0,15.0,15.0,-9.700000000000005,14.0,14.0,14.0,3.5,33.0,71.0,40.0,58.0,33.11688311688312,29.0,2.5,41.0,39.0,39.0,54.0,38.0,44.01111111111111,35.0,27.0,35.0,73.0,71.0,104.2,73.0,71.0,117.6,221.8
GDPa1-174,-0.9828854000939878,1.2420208387077094,-0.1599661741784567,0.9481896728541733,-1.075564859301155,0.13915227319658388,0.5717623333684564,0.8377646502728681,-0.8988925486148613,-0.12530914775742663,0.01691847468070138,-1.5754999495141682,-0.09022363777730256,0.28488847126315503,-0.31976319303735257,-1.0745367905780228,-1.7056149248056023,1.3972988844108702,0.09498053708914211,0.1469016024163194,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,0.0,0.0,49.0,2.0,5.857142857142857,1.25,2.0,3.0,8.0,1.0,2.0,78.16666666666666,9.0,11.0,6.0,80.09009009009009,2.0,12.0,10.0,1.0,-8.8,1.0,34.0,34.0,15.0,15.0,15.0,-7.200000000000001,18.0,18.0,18.0,2.0,34.0,69.0,39.0,50.0,39.016666666666666,29.0,3.0,41.0,36.0,36.0,58.0,36.0,40.535353535353536,34.0,29.0,31.0,74.0,69.0,117.2,74.0,69.0,109.9,227.1
GDPa1-175,2.741764005600738,-1.5916530419286377,-2.0254039379817357,-0.07597558668477221,-1.5338833628104689,-0.7596120331683653,0.3569286551215033,0.15176920182678882,0.7025849018976613,0.8799677615891848,1.4232369260688806,1.2153092620665382,0.05534172274069806,-0.6942528308353072,0.26072326805902224,0.3394801029153353,0.5882421277950811,-1.736776260098634,-0.004673302772790909,0.4560938822950004,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,2.0,47.0,1.0,5.0,1.0,3.0,5.0,7.0,2.0,0.0,80.25210084033614,7.0,9.0,7.0,78.78504672897196,1.0,10.0,10.0,2.0,-7.899999999999999,2.0,30.0,30.0,18.0,18.0,18.0,-6.500000000000001,15.0,15.0,15.0,0.0,34.0,65.0,40.0,50.0,35.12,26.0,2.0,40.0,40.0,40.0,52.0,34.0,39.6031746031746,30.0,27.0,36.0,74.0,65.0,104.6,74.0,65.0,126.5,231.1
GDPa1-176,1.6836484796785478,2.1970404319255294,2.396979439890594,-0.2136619348749803,0.18633173075819243,0.3624760914303296,1.1349729454531612,-3.0210515549576296,-1.0367233115943018,0.3517603043025525,-2.315079481879773,-0.9583785659862587,0.6561649472160607,-0.9011987756201478,-0.9546227329372562,-0.48794525527274124,-0.3186925574298371,0.5347304830985453,0.9080262993072659,-0.34689766257135984,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0,0,0,1,0,2.0,0.0,47.0,3.0,5.714285714285714,2.0,0.0,3.0,8.0,5.5,2.0,79.91452991452991,5.0,11.0,6.0,83.8679245283019,2.0,8.0,10.0,7.5,-6.5,5.5,31.0,31.0,15.0,15.0,15.0,-6.3,15.0,15.0,15.0,-2.0,31.0,48.0,40.0,52.0,41.35,25.0,3.5,40.0,40.0,40.0,53.0,39.0,42.54545454545455,36.0,28.0,31.0,74.0,32.0,106.3,74.0,16.0,123.2,229.5
