antibody_id,combined_hydrophobic_area,vh_hydrophobic_surface_area,vl_min_cys_spacing,vh_min_cys_spacing,vl_hydrophobic_surface_area,vl_avg_cys_spacing,vh_avg_cys_spacing,vh_turn_formers_count,vh_helix_formers_count,vl_turn_formers_count,vl_charge_separation,vl_flexible_residues_count,vh_surface_polar_count,vh_core_size,vh_hydrophobic_core_count,vh_flexible_residues_count,combined_net_charge,vl_helix_formers_count,vh_charge_separation,vl_surface_polar_count,vh_sheet_formers_count,vl_max_cys_spacing,vl_sheet_formers_count,cdr_total_net_charge,vh_net_charge,vl_sheet_breakers_count,vl_helix_breakers_count,vl_high_curvature_regions,vl_thermal_stability_sum,vh_high_curvature_regions,vh_sheet_breakers_count,vh_helix_breakers_count,vl_hydrophobic_core_count,vl_core_size,vl_net_charge,vh_thermal_stability_sum,vh_vl_charge_balance,vh_negative_charge_count,cdr_negative_charge_total,vh_positive_charge_count,vh_thermal_motif_balance,cdr_heavy_vs_light_charge_gap,vl_estimated_tm_contribution,vh_rigid_residues_count,vl_positive_charge_count,vl_negative_charge_count,cdr_positive_charge_total,vh_estimated_tm_contribution,vh_absolute_charge,vl_absolute_charge,cdr_h3_net_charge,vl_rigid_residues_count,cdr_charge_symmetry_ratio,cdr_l2_hydrophobicity_mean,full_aromatic_stacking_count,vh_thermolabile_GG_count,cdr_h2_net_charge,vh_thermal_motif_ratio,vh_flexibility_ratio,cdr_l1_net_charge,cdr_h3_negative_charge_count,vl_thermal_motif_balance,cdr_l2_net_charge,vl_aa_diversity,cdr_h2_negative_charge_count,vh_vhh_vhh_stable_YY,vh_thermostable_YY_count,cdr_l3_hydrophobicity_mean,cdr_h2_hydrophobicity_mean,vl_flexibility_ratio,vh_vhh_vhh_stable_DY,vh_thermostable_DY_count,cdr_h3_positive_charge_count,vh_max_cys_spacing,cdr_l3_net_charge,cdr_l1_negative_charge_count,cdr_h1_net_charge,cdr_l2_positive_charge_count,vh_max_hydrophobic_patch,cdr_max_hydrophobicity_mean,cdr_h2_positive_charge_count,vl_thermolabile_GG_count,vl_thermal_motif_ratio,cdr_l1_hydrophobicity_mean,cdr_l2_negative_charge_count,cdr_min_hydrophobicity_mean,vh_aa_diversity,HIC_delta_G_ML,PR_CHO,AC-SINS_pH7.4_nmol/mg,Tm2_DSF_degC,Titer_g/L
GDPa1-174,227.1,109.9,69.0,74.0,117.2,69.0,74.0,31.0,29.0,34.0,40.535353535353536,36.0,58.0,36.0,36.0,41.0,3.0,29.0,39.016666666666666,50.0,39.0,69.0,34.0,0.5,2.0,18.0,18.0,18.0,-7.200000000000001,15.0,15.0,15.0,34.0,34.0,1.0,-8.8,1.0,10.0,4.0,12.0,2.0,2.5,80.09009009009009,6.0,11.0,9.0,4.5,78.16666666666666,2.0,1.0,-1.0,8.0,2.5,2.733333333333333,3.0,2.0,0.0,1.25,5.857142857142857,1.0,3.0,0.0,0.0,18.0,-0.0,2.0,2.0,-1.2666666666666666,-0.8,4.0,2.0,2.0,2.0,74.0,0.5,-0.0,0.0,0.0,2.0,2.733333333333333,0.0,1.0,0.5,-0.5125,-0.0,-1.2666666666666666,19.0,,,,,
GDPa1-175,231.1,126.5,65.0,74.0,104.6,65.0,74.0,36.0,27.0,30.0,39.6031746031746,34.0,52.0,40.0,40.0,40.0,2.0,26.0,35.12,50.0,40.0,65.0,34.0,-3.0,0.0,15.0,15.0,15.0,-6.500000000000001,18.0,18.0,18.0,30.0,30.0,2.0,-7.899999999999999,2.0,10.0,4.0,10.0,1.0,3.0,78.78504672897196,7.0,9.0,7.0,1.0,80.25210084033614,0.0,2.0,-1.0,7.0,1.0,-1.15,5.0,3.0,0.0,1.0,5.0,-1.0,1.0,2.0,1.0,18.0,-0.0,1.0,1.0,-1.1111111111111112,-0.85,4.25,2.0,2.0,0.0,74.0,0.0,1.0,-2.0,1.0,3.0,0.8125,0.0,0.0,2.0,0.8125,-0.0,-1.15,19.0,2.815,0.0,-0.375,82.34,296.49
GDPa1-176,229.5,123.2,16.0,74.0,106.3,32.0,74.0,31.0,28.0,36.0,42.54545454545455,39.0,53.0,40.0,40.0,40.0,3.5,25.0,41.35,52.0,40.0,48.0,31.0,-2.5,-2.0,15.0,15.0,15.0,-6.3,15.0,15.0,15.0,31.0,31.0,5.5,-6.5,7.5,10.0,4.0,8.0,2.0,5.5,83.8679245283019,6.0,11.0,5.0,1.5,79.91452991452991,2.0,5.5,-2.0,8.0,2.2,-0.0333333333333333,3.0,0.0,-2.0,2.0,5.714285714285714,0.5,2.0,0.0,0.0,20.0,2.0,0.0,0.0,-0.2777777777777779,-1.0875,4.333333333333333,1.0,1.0,0.0,74.0,1.0,-0.0,0.0,0.0,3.0,-0.0333333333333333,0.0,1.0,0.5,-0.2125,-0.0,-1.0875,19.0,2.54,0.350119787,0.125,83.235,217.56
GDPa1-177,225.5,111.6,70.0,74.0,113.9,70.0,74.0,37.0,29.0,36.0,40.48051948051948,40.0,53.0,39.0,39.0,41.0,2.5,26.0,35.666666666666664,57.0,38.0,70.0,34.0,-2.5,-1.0,16.0,16.0,16.0,-8.6,19.0,19.0,19.0,32.0,32.0,3.5,-10.7,4.5,12.0,6.0,11.0,0.0,7.5,78.03571428571428,9.0,11.0,7.0,3.5,80.66666666666666,1.0,3.5,-3.0,7.0,3.0,0.4999999999999999,3.0,2.0,-2.0,0.6666666666666666,4.1,0.5,3.0,1.0,2.0,20.0,2.0,1.0,1.0,-0.1,-0.8624999999999999,5.0,0.0,0.0,0.0,74.0,0.0,-0.0,0.0,2.0,3.0,0.5249999999999999,0.0,0.0,1.0,0.5249999999999999,-0.0,-1.1,19.0,2.565,0.0,0.0,84.33,213.95
GDPa1-178,240.3,119.6,70.0,76.0,120.7,70.0,76.0,33.0,28.0,34.0,34.05,35.0,54.0,38.0,38.0,42.0,4.5,25.0,31.61111111111111,54.0,38.0,70.0,36.0,2.0,3.0,18.0,18.0,18.0,-9.5,15.0,15.0,15.0,34.0,34.0,1.5,-6.999999999999999,1.5,9.0,2.0,12.0,0.0,2.0,80.71428571428571,5.0,12.0,10.0,4.0,78.37606837606837,3.0,1.5,0.0,9.0,1.0,0.3,5.0,2.0,2.0,0.75,7.0,-2.0,-0.0,1.0,2.0,20.0,-0.0,2.0,2.0,-0.1999999999999999,-2.05,3.5,0.0,0.0,0.0,76.0,0.0,2.0,0.0,2.0,3.0,0.44,2.0,0.0,1.0,-0.6124999999999999,-0.0,-2.05,19.0,2.55,0.108472662,-0.375,75.4,
GDPa1-179,231.3,123.8,69.0,74.0,107.5,69.0,74.0,34.0,30.0,35.0,39.520833333333336,38.0,50.0,39.0,39.0,39.0,-5.0,28.0,35.71818181818182,58.0,38.0,69.0,30.0,-5.0,-1.0,15.0,15.0,15.0,-11.8,19.0,19.0,19.0,31.0,31.0,-4.0,-8.1,3.0,11.0,7.0,10.0,0.0,3.0,78.10810810810811,8.0,8.0,12.0,2.0,80.76923076923077,1.0,4.0,1.0,7.0,0.6,2.4,2.0,3.0,-1.0,0.75,4.333333333333333,-3.0,1.0,2.0,0.0,18.0,1.0,1.0,1.0,-1.7333333333333334,0.1625000000000001,4.75,1.0,1.0,2.0,74.0,-1.0,3.0,-1.0,0.0,3.0,2.4,0.0,0.0,2.0,-1.5375,-0.0,-1.7333333333333334,19.0,2.4800000000000004,0.0,-1.875,82.27,266.55
GDPa1-180,238.1,112.9,70.0,74.0,125.2,70.0,74.0,28.0,33.0,33.0,33.675925925925924,32.0,54.0,36.0,36.0,35.0,5.0,27.0,31.72222222222222,52.0,37.0,70.0,37.0,-0.5,2.5,18.0,18.0,18.0,-8.3,14.0,14.0,14.0,34.0,34.0,2.5,-6.0,0.0,9.0,3.0,12.0,4.0,2.5,81.25,8.0,12.0,9.0,2.5,80.51724137931033,2.5,2.5,0.0,9.0,2.5,-0.9166666666666666,5.0,0.0,-1.0,4.0,3.888888888888889,-1.0,-0.0,1.0,2.0,20.0,1.0,3.0,3.0,0.3222222222222222,-0.5125000000000001,3.2,0.0,0.0,0.0,74.0,0.0,1.0,-0.5,2.0,2.0,0.3222222222222222,0.0,0.0,1.0,-0.0625,-0.0,-0.9166666666666666,19.0,2.9000000000000004,,-1.0,78.32,128.11
GDPa1-181,231.9,118.9,71.0,74.0,113.0,71.0,74.0,40.0,27.0,34.0,43.21212121212121,38.0,48.0,38.0,38.0,43.0,5.0,27.0,33.50617283950617,55.0,36.0,71.0,36.0,0.0,0.0,15.0,15.0,15.0,-7.1000000000000005,21.0,21.0,21.0,33.0,33.0,5.0,-10.900000000000004,5.0,9.0,1.0,9.0,-1.0,2.0,79.20353982300884,6.0,11.0,6.0,1.0,78.79310344827587,0.0,5.0,-1.0,8.0,2.0,0.8833333333333333,5.0,4.0,0.0,0.6666666666666666,6.142857142857143,0.0,1.0,1.0,1.0,19.0,-0.0,2.0,2.0,-0.3888888888888889,0.025,4.222222222222222,1.0,1.0,0.0,74.0,0.0,-0.0,0.0,1.0,3.0,0.8833333333333333,0.0,1.0,1.0,-0.3750000000000001,-0.0,-0.3888888888888889,19.0,2.6100000000000003,0.295651567,19.125,84.86,210.41
GDPa1-182,231.8,134.5,65.0,74.0,97.3,65.0,74.0,34.0,31.0,33.0,39.65277777777778,36.0,51.0,44.0,44.0,37.0,1.0,29.0,32.14876033057851,55.0,43.0,65.0,29.0,-2.0,0.0,14.0,14.0,14.0,-9.300000000000002,17.0,17.0,17.0,30.0,30.0,1.0,-5.700000000000002,1.0,11.0,5.0,11.0,0.0,2.0,78.97196261682242,8.0,9.0,8.0,3.0,82.39669421487604,0.0,1.0,-2.0,8.0,1.0,0.3833333333333333,5.0,2.0,0.0,0.75,4.111111111111111,0.0,2.0,1.0,0.0,19.0,2.0,2.0,2.0,-2.3,-2.2125000000000004,4.0,0.0,0.0,0.0,74.0,0.0,-0.0,0.0,0.0,3.0,0.446153846153846,2.0,0.0,1.0,0.1249999999999999,-0.0,-2.3,19.0,3.055,0.0,0.625,80.68,165.68
GDPa1-183,246.4,134.5,65.0,74.0,111.9,65.0,74.0,38.0,31.0,34.0,31.61111111111111,38.0,50.0,46.0,46.0,43.0,4.5,27.0,32.707070707070706,50.0,44.0,65.0,29.0,-1.5,2.0,17.0,17.0,17.0,-9.5,23.0,23.0,23.0,33.0,33.0,2.5,-9.2,0.5,9.0,6.0,11.0,0.0,2.5,79.81132075471697,9.0,9.0,6.0,4.5,81.78294573643412,2.0,2.5,-2.0,8.0,1.6666666666666667,-2.45,3.0,4.0,0.0,0.8,4.3,1.5,3.0,1.0,0.0,19.0,1.0,2.0,2.0,0.7000000000000001,-0.7625,4.222222222222222,0.0,0.0,1.0,74.0,-1.0,-0.0,0.0,1.0,3.0,0.7000000000000001,1.0,1.0,1.0,-0.5000000000000001,1.0,-2.45,19.0,2.835,0.0,2.5,85.54,198.68
GDPa1-184,244.0,133.6,70.0,74.0,110.4,70.0,74.0,29.0,28.0,36.0,43.138888888888886,41.0,49.0,44.0,44.0,36.0,1.0,26.0,35.208333333333336,59.0,41.0,70.0,33.0,-2.5,-4.0,14.0,14.0,14.0,-8.6,14.0,14.0,14.0,32.0,32.0,5.0,-3.000000000000002,9.0,12.0,5.0,8.0,1.0,7.5,78.39285714285714,6.0,12.0,6.0,2.5,81.96581196581195,4.0,5.0,-3.0,8.0,3.0,0.4999999999999999,3.0,2.0,-1.0,1.0,5.142857142857143,0.5,3.0,1.0,2.0,20.0,1.0,2.0,2.0,-0.8333333333333334,1.0375,4.555555555555555,2.0,2.0,0.0,74.0,0.0,-0.0,-1.0,2.0,4.0,1.0375,0.0,0.0,1.0,-0.5875,-0.0,-1.4153846153846152,19.0,2.91,0.0,-0.375,,249.63
GDPa1-185,205.4,102.6,65.0,74.0,102.8,65.0,74.0,31.0,33.0,32.0,37.19753086419753,41.0,62.0,34.0,34.0,39.0,-1.5,23.0,35.42307692307692,57.0,37.0,65.0,32.0,-5.5,-1.0,13.0,13.0,13.0,-9.5,13.0,13.0,13.0,29.0,29.0,-0.5,-9.3,0.5,13.0,7.0,12.0,4.0,6.5,75.98130841121494,7.0,9.0,9.0,1.5,78.26446280991735,1.0,0.5,-4.0,5.0,1.181818181818182,-1.1166666666666667,6.0,0.0,-1.0,2.5,4.875,-1.0,4.0,1.0,1.5,20.0,1.0,2.0,2.0,-1.2222222222222223,-0.0125,6.833333333333333,2.0,2.0,0.0,74.0,0.0,1.0,-1.0,1.5,3.0,-0.0125,0.0,1.0,1.0,-0.975,-0.0,-1.7615384615384615,19.0,2.515,0.142609356,-0.375,85.15,183.88
GDPa1-186,228.4,118.8,66.0,74.0,109.6,66.0,74.0,39.0,25.0,33.0,37.325,35.0,52.0,38.0,38.0,43.0,3.0,30.0,35.208333333333336,51.0,38.0,66.0,30.0,1.0,1.0,18.0,18.0,18.0,-8.200000000000001,17.0,17.0,17.0,32.0,32.0,2.0,-7.1,1.0,8.0,1.0,9.0,1.0,3.0,80.37037037037038,7.0,10.0,8.0,2.0,79.3103448275862,1.0,2.0,-1.0,9.0,3.0,-1.15,5.0,2.0,0.0,1.0,5.375,0.0,1.0,2.0,1.0,17.0,-0.0,2.0,2.0,-0.977777777777778,-0.0125,3.5,1.0,1.0,0.0,74.0,1.0,-0.0,0.0,1.0,3.0,0.5999999999999999,0.0,0.0,2.0,0.5125000000000001,-0.0,-1.15,19.0,2.675,0.0,12.625,83.08500000000001,352.37
GDPa1-187,241.9,128.5,65.0,74.0,113.4,65.0,74.0,37.0,27.0,32.0,38.125,35.0,53.0,41.0,41.0,41.0,3.0,26.0,35.675,49.0,39.0,65.0,31.0,-4.0,2.0,17.0,17.0,17.0,-8.100000000000001,13.0,13.0,13.0,35.0,35.0,1.0,-4.5,1.0,8.0,5.0,10.0,0.0,0.0,81.02803738317758,5.0,9.0,8.0,1.0,79.65517241379311,2.0,1.0,-2.0,8.0,0.0,-0.95,4.0,2.0,0.0,0.75,6.833333333333333,-1.0,2.0,-2.0,-2.0,19.0,-0.0,2.0,2.0,-0.9333333333333332,0.4625,3.888888888888889,0.0,0.0,0.0,74.0,1.0,1.0,0.0,0.0,3.0,0.4625,0.0,1.0,0.0,-0.4875,2.0,-0.95,19.0,2.635,0.0,0.125,84.87,174.63
GDPa1-188,220.5,115.5,65.0,74.0,105.0,65.0,74.0,32.0,30.0,34.0,39.60714285714285,39.0,51.0,40.0,40.0,39.0,0.5,23.0,36.29090909090909,55.0,43.0,65.0,32.0,-2.5,0.0,14.0,14.0,14.0,-8.000000000000002,18.0,18.0,18.0,30.0,30.0,0.5,-5.6999999999999975,0.5,10.0,4.0,11.0,1.0,1.5,78.41121495327103,9.0,8.0,7.0,1.5,81.0569105691057,0.0,0.5,-0.5,8.0,0.6,0.1833333333333331,5.0,2.0,-1.0,1.0,3.9,-1.0,1.0,1.0,0.5,19.0,1.0,2.0,2.0,-0.9777777777777776,-0.8999999999999999,4.333333333333333,0.0,0.0,0.5,74.0,0.0,1.0,-0.5,0.5,3.0,0.1833333333333331,0.0,0.0,1.0,-0.975,-0.0,-1.1384615384615384,20.0,3.365,0.162902926,6.125,86.625,118.75
GDPa1-189,225.1,115.5,65.0,73.0,109.6,65.0,73.0,37.0,27.0,33.0,37.53125,35.0,56.0,38.0,38.0,41.0,0.5,30.0,33.53333333333333,51.0,40.0,65.0,30.0,-1.5,0.5,15.0,15.0,15.0,-6.7,16.0,16.0,16.0,34.0,34.0,0.0,-7.800000000000001,0.5,9.0,5.0,10.0,5.0,3.5,81.21495327102804,11.0,8.0,8.0,3.5,81.33333333333333,0.5,0.0,-3.0,9.0,2.333333333333333,-1.45,4.0,1.0,1.5,3.0,3.4166666666666665,0.0,3.0,1.0,0.0,18.0,-0.0,2.0,2.0,-1.688888888888889,-1.5125000000000002,3.5,2.0,2.0,0.0,73.0,1.0,-0.0,-1.0,1.0,3.0,0.3625,1.5,0.0,1.0,0.3625,1.0,-1.688888888888889,19.0,3.155,0.438595453,3.5,77.22,302.17
GDPa1-190,229.7,125.1,65.0,73.0,104.6,65.0,73.0,36.0,25.0,33.0,40.67857142857143,37.0,53.0,38.0,38.0,42.0,0.0,27.0,33.71111111111111,52.0,40.0,65.0,31.0,-3.0,-1.0,15.0,15.0,15.0,-8.400000000000002,15.0,15.0,15.0,31.0,31.0,1.0,-6.800000000000001,2.0,10.0,4.0,9.0,2.0,3.0,78.59813084112149,6.0,8.0,7.0,1.0,78.9655172413793,1.0,1.0,-1.0,7.0,1.0,-0.4333333333333334,4.0,2.0,-2.0,1.25,6.0,-1.0,1.0,2.0,0.0,19.0,2.0,2.0,2.0,-1.7777777777777777,-1.1,4.625,2.0,2.0,0.0,73.0,1.0,1.0,0.0,0.0,3.0,0.4125,0.0,0.0,2.0,0.4125,-0.0,-1.7777777777777777,19.0,2.845,0.371455299,7.5,76.19,191.93
GDPa1-191,232.3,119.3,65.0,73.0,113.0,65.0,73.0,40.0,21.0,32.0,39.82539682539682,35.0,53.0,36.0,36.0,45.0,3.0,31.0,37.910714285714285,50.0,43.0,65.0,31.0,-2.0,1.0,16.0,16.0,16.0,-6.000000000000001,18.0,18.0,18.0,35.0,35.0,2.0,-7.2,1.0,7.0,3.0,8.0,3.0,2.0,81.48148148148148,10.0,9.0,7.0,1.0,79.5,1.0,2.0,-2.0,9.0,1.0,-0.4666666666666666,6.0,2.0,0.0,1.6666666666666667,4.090909090909091,-1.0,2.0,1.0,1.0,19.0,-0.0,3.0,3.0,-0.7666666666666667,-0.575,3.5,1.0,1.0,0.0,73.0,0.0,1.0,0.0,1.0,2.0,0.2299999999999999,0.0,0.0,1.0,-0.2875,-0.0,-0.7666666666666667,18.0,3.33,0.317444556,1.125,82.77,220.5
GDPa1-192,240.0,118.3,66.0,75.0,121.7,66.0,75.0,43.0,25.0,32.0,38.93333333333333,33.0,57.0,36.0,36.0,46.0,4.5,26.0,38.8,49.0,39.0,66.0,34.0,3.5,4.0,17.0,17.0,17.0,-5.3,19.0,19.0,19.0,34.0,34.0,0.5,-9.5,3.5,6.0,1.0,10.0,3.0,0.5,81.4814814814815,12.0,10.0,9.0,4.5,80.1639344262295,4.0,0.5,1.0,9.0,0.1428571428571428,-1.0,6.0,1.0,1.0,1.6666666666666667,3.5384615384615383,0.0,1.0,1.0,1.0,18.0,-0.0,3.0,3.0,-0.1111111111111112,-0.625,3.3,0.0,0.0,2.0,75.0,0.5,-0.0,0.0,1.0,2.0,0.7000000000000001,1.0,0.0,1.0,0.7000000000000001,-0.0,-1.4153846153846157,18.0,2.6500000000000004,0.357163376,22.125,81.36,171.61
GDPa1-193,228.1,115.4,65.0,74.0,112.7,65.0,74.0,31.0,33.0,29.0,38.02884615384615,33.0,57.0,37.0,37.0,36.0,5.5,28.0,33.15384615384615,53.0,38.0,65.0,32.0,0.5,1.5,13.0,13.0,13.0,-4.900000000000001,15.0,15.0,15.0,34.0,34.0,4.0,-7.700000000000002,2.5,11.0,5.0,13.0,2.0,3.5,81.02803738317758,9.0,13.0,8.0,5.5,80.83333333333334,1.5,4.0,0.0,8.0,3.5,-1.3833333333333335,3.0,0.0,-1.0,2.0,3.6,0.0,1.0,1.0,1.5,19.0,2.0,1.0,1.0,-1.1555555555555557,-1.5375,3.6666666666666665,0.0,0.0,1.0,74.0,0.5,1.0,-0.5,1.5,3.0,1.2875,1.0,0.0,1.0,1.2875,-0.0,-1.5375,20.0,2.8600000000000003,0.34648967,5.5,84.87,210.41
GDPa1-194,205.2,104.3,64.0,74.0,100.9,64.0,74.0,35.0,32.0,38.0,38.37777777777778,39.0,55.0,37.0,37.0,43.0,7.0,27.0,36.15584415584416,50.0,36.0,64.0,29.0,-1.0,3.5,17.0,17.0,17.0,-8.500000000000002,17.0,17.0,17.0,32.0,32.0,3.5,-9.3,0.0,7.0,2.0,11.0,1.0,2.0,80.9433962264151,8.0,9.0,5.0,1.0,79.0909090909091,3.5,3.5,-1.0,11.0,2.0,-0.0333333333333333,5.0,1.0,-1.0,1.0,4.777777777777778,0.5,1.0,0.0,0.0,20.0,1.0,2.0,2.0,-1.1666666666666667,-0.8624999999999999,3.25,0.0,0.0,0.0,74.0,0.0,-0.0,0.5,0.0,2.0,0.1124999999999999,0.0,1.0,0.5,0.1124999999999999,-0.0,-1.1666666666666667,20.0,3.05,0.379826277,3.0,84.045,183.88
GDPa1-195,239.4,132.4,65.0,73.0,107.0,65.0,73.0,33.0,30.0,34.0,36.93269230769231,35.0,50.0,43.0,43.0,39.0,7.0,31.0,33.0625,54.0,40.0,65.0,29.0,2.0,3.5,17.0,17.0,17.0,-9.900000000000002,16.0,16.0,16.0,30.0,30.0,3.5,-4.4,0.0,8.0,2.0,12.0,1.0,3.0,79.1588785046729,5.0,13.0,8.0,4.0,80.50847457627118,3.5,3.5,-1.0,8.0,1.5,-0.1333333333333333,5.0,2.0,0.0,1.0,6.5,0.5,1.0,1.0,0.0,18.0,1.0,3.0,3.0,-1.6111111111111112,-0.6000000000000001,3.888888888888889,0.0,0.0,0.0,73.0,2.0,-0.0,0.5,0.0,3.0,0.62,1.0,0.0,1.0,-0.15,-0.0,-1.6111111111111112,20.0,2.67,0.062537873,28.625,82.78,221.22
GDPa1-196,212.9,109.6,65.0,74.0,103.3,65.0,74.0,31.0,31.0,33.0,40.05555555555556,38.0,59.0,37.0,37.0,40.0,-1.5,23.0,42.67857142857143,53.0,38.0,65.0,32.0,-6.5,-2.5,16.0,16.0,16.0,-9.500000000000002,16.0,16.0,16.0,29.0,29.0,1.0,-11.100000000000003,3.5,14.0,8.0,12.0,2.0,4.5,77.66355140186916,7.0,9.0,8.0,1.5,78.9430894308943,2.5,1.0,-5.0,7.0,0.6923076923076923,0.0499999999999999,4.0,1.0,0.0,1.5,5.0,-1.0,5.0,1.0,1.0,19.0,-0.0,1.0,1.0,-1.2666666666666666,-0.4875,4.75,1.0,1.0,0.0,74.0,-1.0,1.0,-0.5,1.0,2.0,0.0499999999999999,0.0,1.0,1.0,-0.975,-0.0,-1.2666666666666666,20.0,2.565,0.0,-0.375,80.58500000000001,393.92
GDPa1-197,228.5,128.3,69.0,74.0,100.2,69.0,74.0,30.0,29.0,37.0,40.77922077922078,41.0,53.0,40.0,40.0,36.0,2.5,27.0,33.59504132231405,58.0,41.0,69.0,31.0,-4.0,-0.5,15.0,15.0,15.0,-10.000000000000004,14.0,14.0,14.0,30.0,30.0,3.0,-4.1,3.5,11.0,5.0,11.0,2.0,5.0,77.74774774774775,7.0,11.0,7.0,1.0,81.11111111111111,0.5,3.0,-2.0,8.0,1.25,2.033333333333333,3.0,2.0,-2.0,1.3333333333333333,4.5,0.0,2.0,2.0,0.0,20.0,2.0,1.0,1.0,-1.0666666666666669,-0.6375,4.555555555555555,2.0,2.0,0.0,74.0,0.5,-0.0,-0.5,0.0,2.0,2.033333333333333,0.0,0.0,2.0,-0.5625,-0.0,-1.0666666666666669,20.0,2.9850000000000003,,9.0,,89.39
GDPa1-198,207.6,102.6,65.0,74.0,105.0,65.0,74.0,32.0,28.0,31.0,40.03125,35.0,57.0,35.0,35.0,42.0,-1.0,29.0,37.67272727272727,52.0,35.0,65.0,32.0,-4.0,-1.0,14.0,14.0,14.0,-6.9,16.0,16.0,16.0,32.0,32.0,0.0,-10.500000000000002,1.0,11.0,5.0,10.0,3.0,2.0,79.90654205607477,8.0,8.0,8.0,1.0,78.81355932203391,1.0,0.0,-2.0,8.0,0.5,-1.6000000000000003,3.0,0.0,-1.0,3.0,4.666666666666667,-1.0,2.0,3.0,1.0,19.0,1.0,1.0,1.0,-1.8333333333333333,-0.8999999999999999,3.888888888888889,1.0,1.0,0.0,74.0,-1.0,1.0,0.0,1.0,2.0,0.0625000000000001,0.0,0.0,3.0,0.0625000000000001,-0.0,-1.8333333333333333,19.0,2.62,0.03724473,-0.375,86.58,174.63
GDPa1-199,249.2,132.7,70.0,74.0,116.5,70.0,74.0,35.0,24.0,34.0,40.97619047619048,40.0,49.0,40.0,40.0,39.0,4.0,26.0,30.34,55.0,42.0,70.0,34.0,0.0,0.0,17.0,17.0,17.0,-8.0,18.0,18.0,18.0,33.0,33.0,4.0,-6.100000000000001,4.0,10.0,3.0,10.0,-1.0,4.0,78.39285714285714,7.0,12.0,7.0,3.0,80.59829059829059,0.0,4.0,1.0,7.0,4.0,0.3999999999999999,3.0,2.0,-3.0,0.6,4.875,0.0,-0.0,1.0,2.0,19.0,3.0,2.0,2.0,0.0222222222222222,-1.4249999999999998,5.0,0.0,0.0,1.0,74.0,0.0,-0.0,0.0,2.0,3.0,0.4875,0.0,0.0,1.0,0.4875,-0.0,-1.4249999999999998,19.0,2.575,,0.625,,125.49
GDPa1-200,230.6,126.7,65.0,74.0,103.9,65.0,74.0,33.0,32.0,36.0,39.767857142857146,38.0,52.0,42.0,42.0,36.0,1.5,27.0,36.42948717948718,52.0,37.0,65.0,30.0,-1.5,0.5,16.0,16.0,16.0,-9.100000000000003,16.0,16.0,16.0,32.0,32.0,1.0,-7.4,0.5,12.0,5.0,13.0,0.0,0.5,79.34579439252337,6.0,8.0,7.0,3.5,81.37931034482759,0.5,1.0,-1.0,8.0,0.3333333333333333,0.0166666666666666,2.0,1.0,1.0,0.75,5.142857142857143,0.0,2.0,1.0,-1.0,19.0,-0.0,1.0,1.0,-1.1444444444444444,-0.2375,4.222222222222222,1.0,1.0,1.0,74.0,0.0,-0.0,-0.5,0.0,3.0,0.4624999999999999,1.0,0.0,1.0,0.4624999999999999,1.0,-1.1444444444444444,20.0,2.495,0.0,0.125,83.905,285.99
GDPa1-201,225.2,122.1,65.0,74.0,103.1,65.0,74.0,36.0,30.0,35.0,36.41428571428571,40.0,58.0,38.0,38.0,41.0,-4.5,25.0,38.13636363636363,53.0,37.0,65.0,30.0,0.5,-0.5,16.0,16.0,16.0,-10.5,15.0,15.0,15.0,30.0,30.0,-4.0,-8.2,3.5,10.0,4.0,11.0,2.0,1.5,77.10280373831776,9.0,7.0,10.0,4.5,80.42016806722688,0.5,4.0,-1.0,6.0,1.5,0.3166666666666666,3.0,0.0,0.0,1.5,4.1,-0.5,2.0,2.0,0.5,20.0,-0.0,1.0,1.0,-1.3444444444444443,0.975,5.714285714285714,1.0,1.0,1.0,74.0,1.0,1.0,0.5,0.5,3.0,0.975,0.0,0.0,2.0,-0.525,-0.0,-1.3444444444444443,20.0,2.5700000000000003,0.0,10.625,82.80000000000001,211.24
GDPa1-202,247.2,142.8,8.0,74.0,104.4,37.0,74.0,33.0,29.0,35.0,37.65277777777778,37.0,53.0,45.0,45.0,37.0,0.5,29.0,37.47222222222222,51.0,50.0,66.0,29.0,-2.5,-0.5,18.0,18.0,18.0,-8.8,15.0,15.0,15.0,30.0,30.0,1.0,-3.200000000000001,1.5,12.0,5.0,12.0,4.0,4.5,83.7037037037037,7.0,9.0,8.0,2.5,81.65354330708661,0.5,1.0,-2.5,8.0,1.8,-1.0,6.0,2.0,-1.0,1.75,4.625,0.0,3.0,1.0,1.0,17.0,2.0,4.0,4.0,-0.7666666666666667,-1.825,4.111111111111111,2.0,2.0,0.5,74.0,0.0,-0.0,0.0,1.0,4.0,5.551115123125783e-17,1.0,0.0,1.0,5.551115123125783e-17,-0.0,-1.825,20.0,3.115,0.0,-0.875,82.07,193.48
