antibody_id,cdr_pca_0,cdr_pca_1,cdr_pca_2,cdr_pca_3,cdr_pca_4,cdr_pca_5,cdr_pca_6,cdr_pca_7,cdr_pca_8,cdr_pca_9,cdr_pca_10,cdr_pca_11,cdr_pca_12,cdr_pca_13,cdr_pca_14,cdr_pca_15,cdr_pca_16,cdr_pca_17,cdr_pca_18,cdr_pca_19,mi_5_10,mi_5_15,mi_10_15,mi_20_25,mi_20_30,mi_25_30,isotype_confidence,isotype_score_IgG,isotype_score_IgA,isotype_score_IgM,isotype_score_IgE,isotype_score_IgD,predicted_isotype_IgE,combined_hydrophobic_area,vh_hydrophobic_surface_area,vl_min_cys_spacing,vh_min_cys_spacing,vl_hydrophobic_surface_area,vl_avg_cys_spacing,vh_avg_cys_spacing,vh_turn_formers_count,vh_helix_formers_count,vl_turn_formers_count,vl_charge_separation,vl_flexible_residues_count,vh_surface_polar_count,vh_hydrophobic_core_count,vh_core_size,vh_flexible_residues_count,combined_net_charge,vl_helix_formers_count,vh_charge_separation,vl_surface_polar_count,vh_sheet_formers_count,vl_max_cys_spacing,vl_sheet_formers_count,vh_net_charge,vl_high_curvature_regions,vl_helix_breakers_count,vl_sheet_breakers_count,vl_thermal_stability_sum,vh_high_curvature_regions,vh_helix_breakers_count,vh_sheet_breakers_count,vl_hydrophobic_core_count,vl_core_size,vl_net_charge,vh_thermal_stability_sum,vh_vl_charge_balance,vh_negative_charge_count,vh_positive_charge_count,vh_thermal_motif_balance,vl_estimated_tm_contribution,vh_rigid_residues_count,vl_positive_charge_count,vl_negative_charge_count,vh_estimated_tm_contribution,vh_absolute_charge,vl_absolute_charge,vl_rigid_residues_count,full_aromatic_stacking_count,vh_thermolabile_GG_count,vh_thermal_motif_ratio,vh_flexibility_ratio,l1_S_count,vl_thermal_motif_balance,l2_K_count,HIC_delta_G_ML,PR_CHO,AC-SINS_pH7.4_nmol/mg,Tm2_DSF_degC,Titer_g/L
GDPa1-139,1.7688163024889978,-0.012296496521708458,0.07013115422125173,-0.06124760288694269,-0.07661458745384941,-0.06082917932094781,-0.13545043466807233,-0.02725885517422374,-0.07038142425700103,0.08803449635192259,-0.13924451242798308,0.18318759280742034,-0.031887397753632245,0.1192075553288314,0.12901989018447024,0.019893145382342277,-0.00030498406115405963,0.05582575672204569,-0.04276043457022648,0.07883458115103276,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235.9,115.6,69.0,74.0,120.3,69.0,74.0,30.0,31.0,31.0,35.21212121212121,32.0,57.0,37.0,37.0,38.0,2.0,33.0,34.53333333333333,51.0,38.0,69.0,33.0,1.0,16.0,16.0,16.0,-6.700000000000002,14.0,14.0,14.0,36.0,36.0,1.0,-7.499999999999998,0.0,10.0,12.0,3.0,81.53153153153154,6.0,11.0,9.0,79.15254237288136,1.0,1.0,8.0,4.0,0.0,3.0,5.428571428571429,2.0,0.0,0.0,2.6500000000000004,,0.5,79.07,100.17
GDPa1-140,1.7654908420367819,0.029476772308631626,0.03589677864476928,-0.05586936995231768,0.036601036102594776,-0.03231665742388435,0.08721724338392092,0.055178170610530874,0.010244593065044036,-0.07746552708410691,0.15313696338042918,0.15640400317290779,0.10547650683959475,0.12345478324695654,-0.1277117160329234,-0.05989378778060526,-0.008102363463733558,-0.05222051209657989,-0.033126836925536425,-0.025172925424301166,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,244.5,133.1,68.0,74.0,111.4,68.0,74.0,38.0,28.0,43.0,26.08333333333333,44.0,49.0,42.0,42.0,42.0,2.5,23.0,35.87777777777778,48.0,41.0,68.0,31.0,0.5,22.0,22.0,22.0,-12.0,19.0,19.0,19.0,33.0,33.0,2.0,-6.8,1.5,9.0,10.0,-3.0,78.82882882882883,5.0,8.0,6.0,79.57983193277312,0.5,2.0,9.0,3.0,4.0,0.3333333333333333,7.0,2.0,1.0,1.0,2.7350000000000003,0.393869706,21.625,81.95,678.57
GDPa1-141,1.8132097799361375,-0.14935085288960637,0.3786978370353851,0.0021814065905356207,-0.6091689991175204,0.08006336668299044,-0.002868503037731058,0.006367286179076647,0.16442371940196315,-0.08328816178916594,-0.05445788756155841,0.08546533535299837,0.03621321309390299,-0.05187711261577341,0.019896049917628902,0.02343165717353158,-0.016780190691310464,0.07354720849205992,0.036249326297145314,-0.07214928509379687,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,253.8,126.5,70.0,74.0,127.3,70.0,74.0,38.0,28.0,36.0,36.44545454545455,35.0,53.0,40.0,40.0,41.0,2.0,24.0,38.343434343434346,51.0,40.0,70.0,38.0,1.5,19.0,19.0,19.0,-8.8,16.0,16.0,16.0,35.0,35.0,0.5,-6.4,1.0,9.0,11.0,1.0,81.60714285714286,6.0,11.0,10.0,79.57983193277312,1.5,0.5,10.0,3.0,1.0,1.0,5.857142857142857,0.0,0.0,0.0,2.705,,-0.5,85.05,100.17
GDPa1-142,-1.0927038616212283,0.08702424886409713,-0.3470315962490632,0.01056514440750527,-0.18099380941605792,-0.0752862522641976,0.004026140633343107,0.08493597189066132,-0.05440921009721454,0.03913227705215158,-0.022880457369943274,0.02405969500872363,0.07390766085060327,0.06513786563250769,0.007864566361941109,0.11384452224197737,-0.04804772059187163,0.14279582717097875,0.07625109937502333,0.07246285210554854,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,217.0,115.9,65.0,74.0,101.1,65.0,74.0,28.0,32.0,31.0,38.5,36.0,59.0,40.0,40.0,39.0,2.5,29.0,37.763888888888886,52.0,41.0,65.0,30.0,-0.5,16.0,16.0,16.0,-8.700000000000003,15.0,15.0,15.0,30.0,30.0,3.0,-7.300000000000002,3.5,12.0,12.0,1.0,78.41121495327103,8.0,12.0,8.0,80.4,0.5,3.0,7.0,4.0,1.0,1.0,4.333333333333333,0.0,0.0,2.0,2.81,0.102096502,1.125,75.18,302.17
GDPa1-143,1.7427641470941748,0.056405702440270065,-0.008576286439374246,-0.09646408344551749,0.21897465246574283,0.03377932697245693,0.06676227897393913,0.10782286677381746,-0.08500778262564686,0.040971426027280884,-0.17270056087232263,-0.01874278524496128,-0.05826979270458214,0.029818921950600052,0.06309411129006155,0.03774210672209937,-0.004588366789503442,-0.024995515640561884,-0.027179283151976437,-0.06025187917512023,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.6,107.5,71.0,74.0,119.1,71.0,74.0,31.0,32.0,31.0,40.94444444444444,36.0,56.0,35.0,35.0,39.0,3.5,30.0,38.55303030303031,57.0,38.0,71.0,34.0,0.5,13.0,13.0,13.0,-6.700000000000001,14.0,14.0,14.0,35.0,35.0,3.0,-6.900000000000001,2.5,11.0,12.0,5.0,79.82142857142857,7.0,12.0,9.0,78.73949579831933,0.5,3.0,7.0,5.0,0.0,5.0,4.875,2.0,1.0,1.0,2.45,0.392758671,20.125,82.33,244.68
GDPa1-144,-0.38230329985678585,0.7448482825524061,0.3043012842422582,0.9254214998741553,-0.10080718843936211,0.3503035052662032,0.03666239231775547,0.0621320652785863,0.19961594861487444,-0.11251473480011406,-0.031622669966079084,-0.08607403161208303,-0.06328760274211573,-0.1868780441925517,-0.11010650761006621,-0.02531049479139221,-0.014849173106773184,-0.08225293955286289,-0.06095554227855915,0.011497252765641211,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,232.0,131.1,64.0,75.0,100.9,64.0,75.0,27.0,27.0,34.0,38.05714285714286,39.0,58.0,43.0,43.0,36.0,4.0,23.0,30.734265734265733,50.0,40.0,64.0,31.0,1.5,18.0,18.0,18.0,-9.400000000000002,13.0,13.0,13.0,30.0,30.0,2.5,-4.200000000000001,1.0,11.0,13.0,2.0,77.9245283018868,11.0,10.0,7.0,83.83333333333333,1.5,2.5,7.0,5.0,0.0,2.0,3.0,1.0,0.0,2.0,2.6950000000000003,0.374018288,0.625,83.82,383.43
GDPa1-145,-1.067894277967124,-0.051586741818792935,0.25595802135449686,-0.1697463194972154,0.09019807494520939,-0.10721666673680987,-0.4139584301844075,-0.002530429321175883,0.013852015814227491,0.2269734270233147,-0.0469073495482384,-0.04419988838425759,-0.0773648514251135,-0.00894005000936199,-0.05032572065091172,-0.06343406154152942,-0.03638743999636214,-0.029936470590375384,-0.02142536911304226,-0.0016143636997580043,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,183.5,93.6,64.0,9.0,89.9,64.0,41.5,29.0,34.0,36.0,34.01851851851852,41.0,61.0,31.0,31.0,38.0,6.5,27.0,39.65079365079365,53.0,35.0,64.0,29.0,4.0,14.0,14.0,14.0,-9.1,12.0,12.0,12.0,31.0,31.0,2.5,-8.299999999999999,1.5,9.0,14.0,4.0,78.49056603773585,6.0,9.0,6.0,82.05882352941175,4.0,2.5,8.0,3.0,0.0,4.0,5.428571428571429,3.0,1.0,1.0,2.47,,15.0,80.0,91.04
GDPa1-146,-1.1058058634433632,0.08484352504579042,-0.2716108344220827,-0.038279277376096876,0.0022509333646124176,-0.04371094895864813,-0.0760339660139934,-0.2656181673451368,0.08503669151704817,0.11467386910270021,-0.07492853050052381,-0.05157460148916501,0.054870723206582914,0.19346837590712251,0.16807505343528584,0.007135645722656798,-0.03053657545496489,0.1459629794820169,-0.10020112262486214,-0.047751121194262794,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220.7,119.3,65.0,74.0,101.4,65.0,74.0,30.0,37.0,29.0,39.15,34.0,55.0,39.0,39.0,35.0,4.0,26.0,37.25974025974026,53.0,39.0,65.0,32.0,2.5,14.0,14.0,14.0,-8.000000000000002,16.0,16.0,16.0,30.0,30.0,1.5,-7.700000000000001,1.0,11.0,14.0,3.0,79.43396226415095,7.0,10.0,8.0,80.40650406504065,2.5,1.5,8.0,3.0,0.0,2.0,4.375,0.0,1.0,1.0,2.75,0.102294574,2.125,81.36,294.08
GDPa1-147,-0.3725234845562111,0.7522847253933173,0.5078792334595386,0.8250564413704811,0.2918950405261879,-0.14231887661773537,0.009885642612441977,-0.09948311341446495,-0.11673249886917757,0.08074110107304383,0.027416399450262193,-0.057542863207446324,0.0021704886885074836,0.006319925041892681,-0.02076320966662986,-0.07475246035722138,-0.04611245925366652,-0.04075016040331983,0.010549168914613426,0.07721321464240978,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.2,125.8,65.0,75.0,105.4,65.0,75.0,40.0,21.0,33.0,37.958333333333336,36.0,55.0,37.0,37.0,46.0,1.5,30.0,33.80357142857143,49.0,42.0,65.0,29.0,1.0,17.0,17.0,17.0,-7.7,18.0,18.0,18.0,33.0,33.0,0.5,-7.899999999999999,0.5,7.0,8.0,6.0,80.09345794392523,9.0,9.0,8.0,79.0909090909091,1.0,0.5,8.0,4.0,1.0,3.5,4.6,2.0,0.0,0.0,3.01,0.360818846,2.125,83.78,248.86
GDPa1-148,0.34590570044013264,-0.005636614148886779,0.21722556944720411,-0.13025356283389836,0.25324368882579334,-0.093934178965684,0.06707954989737572,-0.010274074266319762,0.0580127169646405,-0.07410479138751801,0.13632893993643316,0.015313979528720939,0.06235232938954615,0.009593233476078001,-0.04745738714941529,-0.01622574722810147,0.057169339929516096,0.026258527442233802,0.007398928395488135,0.08227016465033803,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,243.3,141.0,66.0,73.0,102.3,66.0,73.0,38.0,29.0,32.0,36.66666666666666,36.0,47.0,44.0,44.0,42.0,2.0,30.0,36.025,53.0,41.0,66.0,29.0,1.5,16.0,16.0,16.0,-9.2,22.0,22.0,22.0,30.0,30.0,0.5,-6.5,1.0,8.0,10.0,1.0,78.41121495327103,7.0,10.0,9.0,80.98360655737706,1.5,0.5,7.0,3.0,3.0,1.0,5.25,3.0,0.0,0.0,2.755,,-0.875,80.14,154.15
GDPa1-149,1.7339756713761927,0.07141120712287129,-0.1223030754103989,-0.002796929530146919,0.09391355196714049,0.3595641174840623,-0.02384573986491995,0.14132945712114703,-0.11143746269296516,0.08263366656416733,-0.030592842283126497,0.017697113838235735,0.020641812160803776,-0.0176651486433593,0.03225482089203787,0.04148079107181001,0.08316130584826367,0.1287205416659536,0.07267224707227456,0.04075513291279551,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,219.3,110.7,70.0,74.0,108.6,70.0,74.0,36.0,31.0,36.0,37.36666666666667,42.0,62.0,36.0,36.0,46.0,3.0,23.0,40.66115702479339,58.0,36.0,70.0,34.0,0.0,15.0,15.0,15.0,-8.5,17.0,17.0,17.0,31.0,31.0,3.0,-10.8,3.0,11.0,11.0,0.0,77.85714285714286,7.0,10.0,6.0,77.64227642276423,0.0,3.0,8.0,6.0,2.0,0.6666666666666666,5.75,1.0,0.0,2.0,2.73,,0.0,84.39,60.31
GDPa1-150,-1.7780427155459533,-1.1563247993376573,0.06103844819357181,0.28818315000855244,0.32105322220199334,-0.12521683521261254,0.11995902818739206,0.059892110848509574,0.02301438904419993,-0.07137490421134292,-0.13255172783816807,-0.10572150685740819,-0.12033666603692857,-0.0024793648637804525,0.09966900287686885,-0.09618650308715347,0.06534864985067607,-0.007608010928514802,0.04263896201774805,-0.038093817804709856,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,225.8,119.9,65.0,74.0,105.9,65.0,74.0,31.0,29.0,33.0,38.54166666666666,35.0,53.0,38.0,38.0,36.0,3.5,31.0,33.83076923076923,52.0,37.0,65.0,29.0,2.5,15.0,15.0,15.0,-7.399999999999999,14.0,14.0,14.0,33.0,33.0,1.0,-7.200000000000001,1.5,10.0,13.0,2.0,80.8411214953271,6.0,9.0,8.0,80.26548672566372,2.5,1.0,9.0,3.0,1.0,1.3333333333333333,5.142857142857143,2.0,1.0,0.0,,,,,
GDPa1-151,1.7816187763924274,-0.04777769925441455,0.30599944276994445,-0.07815209774702575,-0.13742323592736294,-0.07436379608329584,0.008762590285018646,0.10301354372676413,-0.1537022180342181,0.1418036083008766,-0.04844067866300609,-0.029423582345686233,-0.05013454688228535,-0.10367029300335931,0.19025418273894043,0.038725911939220585,-0.01261774271386166,-0.07922202203181868,-0.013608652087314925,-0.007065604348432134,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,232.9,116.1,70.0,74.0,116.8,70.0,74.0,35.0,28.0,36.0,41.54320987654321,38.0,53.0,36.0,36.0,42.0,1.0,26.0,36.31666666666667,54.0,42.0,70.0,36.0,1.5,16.0,16.0,16.0,-8.6,18.0,18.0,18.0,34.0,34.0,-0.5,-8.200000000000001,2.0,10.0,12.0,2.0,79.64285714285714,6.0,9.0,9.0,77.93388429752066,1.5,0.5,8.0,4.0,2.0,1.3333333333333333,6.0,1.0,0.0,0.0,2.805,0.208402407,2.5,81.87,190.23
GDPa1-152,-1.096117086408343,0.05510277599388214,-0.17190652509276844,0.022710104460434644,-0.25053493184334164,0.17035867854679282,0.02083447842657973,0.011264872276439504,0.06450455892463752,0.11520769966771793,0.10363638324130339,-0.09568734806371731,0.06035470575882079,-0.0001638318217250461,0.1384994869391881,0.02397082801294467,0.12701327758555495,0.06378305747383611,-0.04269985416084096,0.1401584826350234,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,214.6,111.0,65.0,74.0,103.6,65.0,74.0,36.0,32.0,32.0,39.125,37.0,56.0,37.0,37.0,39.0,4.0,26.0,36.1,55.0,36.0,65.0,32.0,2.0,15.0,15.0,15.0,-9.9,17.0,17.0,17.0,29.0,29.0,2.0,-10.800000000000002,0.0,10.0,12.0,1.0,77.85046728971963,8.0,10.0,8.0,79.91596638655463,2.0,2.0,7.0,3.0,0.0,1.0,4.333333333333333,0.0,2.0,2.0,2.82,,3.625,85.745,118.75
GDPa1-153,1.809394045246118,-0.14601174292651176,0.42248687383126765,-0.044739439737657254,-0.4667099239627604,0.07815395835593489,-0.04101596834372271,-0.15503676881136783,0.0584431343427572,0.09961457638084051,0.04962999726950361,-0.015143863869473249,0.0791922719412982,0.02422018975430951,0.0026016270916587973,0.10355445629482392,0.0995340657440708,0.023612010906495087,-0.046379482666857014,0.10392249090099767,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,249.9,121.1,70.0,74.0,128.8,70.0,74.0,33.0,30.0,36.0,39.11111111111112,36.0,53.0,40.0,40.0,38.0,1.5,23.0,33.63333333333333,49.0,40.0,70.0,39.0,2.0,19.0,19.0,19.0,-8.299999999999999,16.0,16.0,16.0,35.0,35.0,-0.5,-6.9,2.5,10.0,12.0,2.0,80.89285714285714,8.0,9.0,9.0,81.0924369747899,2.0,0.5,9.0,2.0,0.0,1.5,4.222222222222222,2.0,-1.0,0.0,2.9450000000000003,0.37002458,1.625,83.995,190.23
GDPa1-154,-1.0927530226397142,0.03804185749668606,0.05816682285467205,-0.11026065708298644,0.27054875027218434,0.10299005099643524,-0.0036316734553968957,0.0944774335752389,-0.05714121578131606,-0.019549672872171797,0.004997581528707176,-0.015549944887352361,0.03599716958639154,0.03380505968108339,-0.04453059889518853,0.02546316786313425,0.017017316790897477,0.022885878509380207,-0.06201185533538148,0.04230352707583448,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222.3,126.2,64.0,74.0,96.1,64.0,74.0,36.0,28.0,37.0,41.55555555555556,37.0,52.0,40.0,40.0,41.0,5.0,25.0,36.09090909090909,52.0,44.0,64.0,29.0,2.5,17.0,17.0,17.0,-10.1,17.0,17.0,17.0,30.0,30.0,2.5,-6.200000000000001,0.0,8.0,11.0,0.0,80.56603773584905,7.0,9.0,6.0,79.8360655737705,2.5,2.5,11.0,4.0,2.0,0.75,5.125,3.0,1.0,2.0,2.8600000000000003,0.0,12.625,,420.17
GDPa1-155,-1.0692385114134255,-0.03100895278841624,0.22900096274228224,-0.13737521185820675,0.12730124477930224,-0.0269278435345727,0.06659001388974377,-0.18415787748165158,-0.029075721931390696,-0.07225146812797177,0.08683050731031658,0.09378543398424988,-0.18938622332680094,0.08340911179835374,0.0874123684341834,0.04465607913404071,-0.008314437572248928,-0.020826154463589115,0.0699184173213989,0.05199563841201702,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235.3,125.3,65.0,74.0,110.0,65.0,74.0,35.0,31.0,32.0,38.125,34.0,54.0,41.0,41.0,40.0,2.5,31.0,36.96666666666667,51.0,41.0,65.0,30.0,1.5,15.0,15.0,15.0,-6.300000000000001,16.0,16.0,16.0,34.0,34.0,1.0,-7.400000000000001,0.5,10.0,12.0,2.0,81.40186915887851,6.0,9.0,8.0,79.8360655737705,1.5,1.0,9.0,3.0,1.0,1.3333333333333333,5.714285714285714,2.0,1.0,0.0,2.7350000000000003,0.0,0.625,83.10499999999999,266.55
GDPa1-156,-0.36958197038567103,0.752909626282889,0.5072917100385159,0.8295007041742782,0.296942607671423,-0.17369166472201017,0.0028973572191042323,0.0015180867937648757,-0.0841381377043839,0.05533337069771294,0.059428127157546626,-0.024296212939784432,-0.07755665321999704,0.006359146582627133,0.04504503916273317,-0.027048346093139605,-0.009506762087224225,-0.005160348852343581,0.1701402940629038,-0.046657189179758356,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221.5,113.8,65.0,75.0,107.7,65.0,75.0,43.0,22.0,33.0,38.125,33.0,60.0,36.0,36.0,51.0,2.0,32.0,42.96428571428572,50.0,44.0,65.0,29.0,1.0,16.0,16.0,16.0,-7.3,17.0,17.0,17.0,34.0,34.0,1.0,-7.999999999999998,0.0,7.0,8.0,5.0,82.14953271028037,9.0,9.0,8.0,77.55905511811024,1.0,1.0,10.0,9.0,1.0,3.0,5.1,2.0,1.0,0.0,2.93,0.33543604,-0.375,84.14500000000001,157.0
GDPa1-157,1.7635583101904926,0.007800175584010285,0.04546003343956305,-0.0164255472606151,-0.12383136018869983,0.17657679394567857,0.14411508897589415,0.13417498115538817,0.0787374347478888,-0.047748673391725595,0.0795544964687758,0.07140310214752905,0.017097586439802016,0.002046206353729543,0.036397600745503016,-0.03239230894054803,0.016808858167751947,-0.05229539960252157,-0.07164758933942955,-0.026767301498210886,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.1,120.1,67.0,74.0,106.0,67.0,74.0,37.0,30.0,41.0,31.28125,42.0,51.0,38.0,38.0,42.0,2.5,22.0,37.0,51.0,37.0,67.0,30.0,3.0,21.0,21.0,21.0,-13.3,18.0,18.0,18.0,32.0,32.0,-0.5,-7.9,3.5,9.0,12.0,-1.0,80.0,5.0,8.0,8.0,78.37606837606837,3.0,0.5,11.0,3.0,3.0,0.6,7.0,1.0,0.0,1.0,2.955,0.124288554,22.125,77.24,591.12
GDPa1-158,-1.0979174336210755,0.08483418907058637,-0.34965145542915704,-0.017833790455524006,-0.1687910454040308,-0.011373010176192563,0.041853757130332986,-0.07996458835539148,0.03744669061541765,-0.15029981085105734,0.011381441625156216,-0.0006429906747825794,-0.1017517929001894,0.03294856946459965,0.026371514387672376,0.059675517018619575,0.010487467203671616,-0.03862098655261628,0.0031408524719764375,-0.06848230884808587,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,222.4,113.4,65.0,76.0,109.0,65.0,76.0,35.0,31.0,34.0,38.75,37.0,55.0,37.0,37.0,40.0,-1.5,26.0,32.70909090909091,53.0,41.0,65.0,30.0,-1.0,15.0,15.0,15.0,-9.500000000000002,15.0,15.0,15.0,32.0,32.0,-0.5,-8.3,0.5,11.0,10.0,3.0,78.97196261682242,5.0,8.0,8.0,78.16666666666667,1.0,0.5,7.0,5.0,2.0,1.6666666666666667,6.666666666666667,0.0,1.0,2.0,2.84,0.100257638,0.625,,516.74
GDPa1-159,1.7170271694089996,0.17880313786517915,-0.5724509700348094,0.027007869112969835,0.05934275701457803,-0.08785387157852649,0.04667836032076602,0.0734642796983155,-0.009281178289187711,0.013148063573333417,0.05110926855697948,-0.059136311385258315,0.08389046092076262,-0.08580741078882374,0.0384333895192943,0.01217772896583319,-0.0739826977722239,0.07635830197368161,0.09038407873094043,-0.011324206915827863,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,221.4,122.4,69.0,74.0,99.0,69.0,74.0,39.0,28.0,33.0,39.407407407407405,36.0,54.0,39.0,39.0,44.0,-1.0,28.0,37.0,57.0,40.0,69.0,31.0,2.5,15.0,15.0,15.0,-11.500000000000004,18.0,18.0,18.0,29.0,29.0,-3.5,-8.000000000000002,6.0,8.0,12.0,0.0,77.74774774774775,8.0,9.0,12.0,79.58677685950414,2.5,3.5,7.0,4.0,2.0,0.6666666666666666,4.888888888888889,1.0,2.0,2.0,2.64,0.0,0.0,,224.95
GDPa1-160,-1.0630383202722193,-0.033346808059469574,0.3099756837591089,-0.1326464896466162,0.12282815976503983,-0.16183375832220925,0.02442003840456482,0.065909416922645,-0.10674496614142207,0.038664057204327855,-0.04884964561091272,-0.06419581324046837,-0.02126282011229602,-0.006823139756794787,0.06936090089097012,-0.022958919930193427,0.1135636722973787,-0.11021111591331208,0.15772008743276264,0.021509048391131512,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223.9,112.2,65.0,74.0,111.7,65.0,74.0,28.0,35.0,37.0,37.06060606060606,37.0,58.0,39.0,39.0,39.0,1.5,25.0,30.61111111111111,54.0,35.0,65.0,32.0,1.0,15.0,15.0,15.0,-9.2,13.0,13.0,13.0,31.0,31.0,0.5,-6.000000000000002,0.5,9.0,10.0,1.0,78.59813084112149,8.0,11.0,9.0,80.67796610169492,1.0,0.5,7.0,3.0,0.0,1.0,4.333333333333333,2.0,1.0,0.0,2.535,0.100988899,14.625,,140.25
GDPa1-161,1.7295437135012814,0.09636377121351603,-0.21929129756224242,-0.02367564456820392,0.16351341512943868,0.2037262131303512,-0.012656950948275349,0.14522541875628542,-0.07093373401917333,0.001604276379527906,-0.13211967953891413,0.04327016156437181,0.03418043986933503,-0.013957041167267113,0.012953950516410928,0.031791867324417834,0.0733506667012898,0.04788344358448817,0.0975085539276773,-0.018005600221159122,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,217.8,119.2,71.0,74.0,98.6,71.0,74.0,34.0,27.0,33.0,41.15714285714286,38.0,54.0,39.0,39.0,40.0,2.5,29.0,33.22,57.0,39.0,71.0,34.0,-0.5,14.0,14.0,14.0,-8.000000000000002,16.0,16.0,16.0,31.0,31.0,3.0,-6.7,3.5,10.0,10.0,1.0,79.02654867256638,9.0,10.0,7.0,80.92436974789916,0.5,3.0,9.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,2.76,0.101295637,-0.375,83.96,375.2
GDPa1-162,-1.070798462222512,-0.050253411863419944,0.23309770764464832,-0.15130946071985352,0.12345420853591027,-0.03912830954391833,0.0782832433263724,-0.10078293000175594,0.17992898560378104,-0.05844764059542628,-0.11377558565199593,0.034148179428142376,-0.26529133245767184,0.046459711935537634,0.06548051031391841,-0.06945532980041942,0.00197660066081934,0.027127284401430644,0.04436712117888728,0.05166980922875898,0.2753404683978537,0.6878245979181922,0.5575603546747868,0.000848159205339,0.0793195880563385,0.0115093100536744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,228.6,127.3,65.0,74.0,101.3,65.0,74.0,35.0,29.0,32.0,38.41666666666666,34.0,52.0,41.0,41.0,41.0,-2.0,31.0,37.02777777777778,52.0,37.0,65.0,30.0,-3.0,15.0,15.0,15.0,-7.899999999999999,18.0,18.0,18.0,33.0,33.0,1.0,-8.500000000000002,4.0,12.0,9.0,-3.0,80.92592592592592,6.0,9.0,8.0,80.0,3.0,1.0,9.0,3.0,3.0,0.3333333333333333,5.857142857142857,2.0,1.0,0.0,2.605,0.104292809,1.125,83.77,319.37
